sentence_id,source_file,tokens,text,cluster,cluster_label_auto
58,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['même', 'temps', 'traités', 'fixaient', 'nos', 'relations', 'avec', 'tribus', 'maures', 'établies', 'sur', 'rive', 'droite', 'trarza', 'brakna', 'dowaich']",même temps traités fixaient nos relations avec tribus maures établies sur rive droite trarza brakna dowaich,4,sur / rive / pour
59,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['durant', 'cette', 'période', 'règne', 'anciennes', 'grandes', 'compagnies', 'cessé', 'deux', 'reprises', 'différentes', 'gouvernement', 'voulut', 'sub', 'stituer', 'son', 'action', 'directe', 'initiative', 'privée', 'dans', 'espoir', 'donner', 'quelque', 'essor', 'commerce', 'lan', 'guissant', 'colonie', 'effectua', 'ses', 'frais', 'subventionna', 'deux', 'entreprises', 'insuccès', 'eut', 'grand', 'retentissement']",durant cette période règne anciennes grandes compagnies cessé deux reprises différentes gouvernement voulut sub stituer son action directe initiative privée dans espoir donner quelque essor commerce lan guissant colonie effectua ses frais subventionna deux entreprises insuccès eut grand retentissement,5,ses / son / lui
60,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['première', 'commença', 'pour', 'objet', 'essais', 'colonisation', 'culture', 'sur', 'divers', 'points', 'sénégal']",première commença pour objet essais colonisation culture sur divers points sénégal,4,sur / rive / pour
61,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['quel', 'fut', 'résultat', 'ces', 'essais', 'faits', 'aide', 'subventions', 'gouvernement']",quel fut résultat ces essais faits aide subventions gouvernement,0,pour / dans / ces
62,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['ces', 'cultures', 'dit', 'écrivain', 'époque', 'furent', 'pour', 'beaucoup', 'ceux', 'prirent', 'part', 'source', 'spéculations', 'nouveau', 'genre', 'leur', 'permirent', 'faire', 'aux', 'dépens', 'caisse', 'coloniale', 'bénéfices', 'assurés']",ces cultures dit écrivain époque furent pour beaucoup ceux prirent part source spéculations nouveau genre leur permirent faire aux dépens caisse coloniale bénéfices assurés,0,pour / dans / ces
63,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['après', 'huit', 'années', 'tentatives', 'infruc', 'tueuses', 'dut', 'renoncer', 'pousser', 'plus', 'loin', 'expérience']",après huit années tentatives infruc tueuses dut renoncer pousser plus loin expérience,0,pour / dans / ces
64,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['deuxième', 'entreprise', 'donna', 'résultats', 'tout', 'aussi', 'négatifs', 'fut', 'essai', 'lit', 'gouverne', 'ment', 'exploitation', 'mine', 'dans', 'bambouk']",deuxième entreprise donna résultats tout aussi négatifs fut essai lit gouverne ment exploitation mine dans bambouk,0,pour / dans / ces
65,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['quelques', 'millions', 'furent', 'dis', 'sipés', 'pure', 'perte', 'presque', 'tous', 'européens', 'prirent', 'part', 'cette', 'nouvelle', 'tentative', 'suc', 'combèrent']",quelques millions furent dis sipés pure perte presque tous européens prirent part cette nouvelle tentative suc combèrent,0,pour / dans / ces
66,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['découragé', 'par', 'ces', 'deux', 'insuccès', 'gouvernement', 'parut', 'renoncer', 'définitivement', 'lancer', 'dans', 'toute', 'nouvelle', 'entreprise', 'pût', 'engager', 'finances', 'état']",découragé par ces deux insuccès gouvernement parut renoncer définitivement lancer dans toute nouvelle entreprise pût engager finances état,2,par / dans / leur
67,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['autre', 'part', 'chefs', 'colonie', 'pensèrent', 'avenir', 'sénégal', 'résidait', 'moins', 'dans', 'prise', 'possession', 'territoires', 'immenses', 'sans', 'valeur', 'intérieur', 'afrique', 'dans', 'cupation', 'sur', 'côte', 'grand', 'nombre', 'points', 'tête', 'voies', 'communication', 'naturelles', 'par', 'lesquelles', 'parviendrait', 'comme', 'parlemoyen', 'multitude', 'petits', 'canaux', 'drainer', 'com', 'merce', 'intérieur']",autre part chefs colonie pensèrent avenir sénégal résidait moins dans prise possession territoires immenses sans valeur intérieur afrique dans cupation sur côte grand nombre points tête voies communication naturelles par lesquelles parviendrait comme parlemoyen multitude petits canaux drainer com merce intérieur,2,par / dans / leur
68,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['alors', 'établit', 'solidement', 'dans', 'cayor', 'dans', 'baol', 'dans', 'sine', 'sur', 'rivières', 'constituent', 'actuelle', 'ment', 'dépendances', 'sénégal', 'saloum', 'basse', 'casamance', 'rio', 'nunez', 'rio', 'pongo', 'mellacorée']",alors établit solidement dans cayor dans baol dans sine sur rivières constituent actuelle ment dépendances sénégal saloum basse casamance rio nunez rio pongo mellacorée,4,sur / rive / pour
69,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['date', 'reprise', 'mouvement', 'pénétration', 'vers', 'contrées', 'haut', 'sénégal', 'niger']",date reprise mouvement pénétration vers contrées haut sénégal niger,3,dans / plus / soudan
70,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['cette', 'époque', 'état', 'esprits', 'france', 'était', 'éminemment', 'favorable', 'conception', 'pareille', 'entreprise']",cette époque état esprits france était éminemment favorable conception pareille entreprise,0,pour / dans / ces
71,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['fièvre', 'colonisation', 'était', 'emparée', 'pays', 'croyait', 'pas', 'pouvoir', 'trouverl', 'emploi', 'capitaux', 'depuis', 'quelque', 'temps', 'regorgeaient', 'caisses', 'publiques']",fièvre colonisation était emparée pays croyait pas pouvoir trouverl emploi capitaux depuis quelque temps regorgeaient caisses publiques,0,pour / dans / ces
72,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['opinion', 'publique', 'était', 'abord', 'poussée', 'vers', 'grand', 'mou', 'vement', 'expansion', 'coloniale', 'par', 'nos', 'ennemis', 'dehors', 'prompt', 'relèvement', 'nos', 'finances', 'inquiétait', 'autant', 'étonnait']",opinion publique était abord poussée vers grand mou vement expansion coloniale par nos ennemis dehors prompt relèvement nos finances inquiétait autant étonnait,2,par / dans / leur
73,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['était', 'encore', 'encouragée', 'par', 'ces', 'associations', 'écono', 'miques', 'philanthropiques', 'sociales', 'autres', 'alarmées', 'situation', 'précaire', 'dans', 'laquelle', 'commençaient', 'débattre', 'industrie', 'com', 'merce', 'nationaux', 'pensaient', 'fallait', 'hâter', 'faire', 'placement', 'ces', 'excédants', 'recettes', 'ces', 'fonds', 'publics', 'disponibles', 'étendant', 'notre', 'domaine', 'outre', 'mer', 'préparer', 'ainsi', 'débou', 'chés', 'nos', 'produits', 'pour', 'jour', 'crise']",était encore encouragée par ces associations écono miques philanthropiques sociales autres alarmées situation précaire dans laquelle commençaient débattre industrie com merce nationaux pensaient fallait hâter faire placement ces excédants recettes ces fonds publics disponibles étendant notre domaine outre mer préparer ainsi débou chés nos produits pour jour crise,2,par / dans / leur
74,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['enfin', 'était', 'entraînée', 'séduite', 'par', 'publications', 'sociétés', 'géographie', 'par', 'réunions', 'orga', 'nisées', 'par', 'chambres', 'commerce', 'don', 'naient', 'grand', 'retentissement', 'aux', 'récits', 'tant', 'explorateurs', 'revenus', 'émerveillés', 'contrées', 'avaient', 'visitées', 'gabon', 'congo', 'niger', 'sou', 'dan', 'occidental', 'etc']",enfin était entraînée séduite par publications sociétés géographie par réunions orga nisées par chambres commerce don naient grand retentissement aux récits tant explorateurs revenus émerveillés contrées avaient visitées gabon congo niger sou dan occidental etc,2,par / dans / leur
75,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['dès', 'lors', 'concerne', 'dernier', 'ques', 'tion', 'posa', 'manière', 'suivante', 'parvenir', 'plus', 'tôt', 'possible', 'pénétrer', 'établir', 'dans', 'vallées', 'haut', 'sénégal', 'niger', 'réputées', 'très', 'riches', 'très', 'fertiles', 'population', 'serait', 'pas', 'moindre', 'millions', 'habitants', 'atteindrait', 'même', 'millions', 'après', 'certains', 'auteurs']",dès lors concerne dernier ques tion posa manière suivante parvenir plus tôt possible pénétrer établir dans vallées haut sénégal niger réputées très riches très fertiles population serait pas moindre millions habitants atteindrait même millions après certains auteurs,3,dans / plus / soudan
76,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['dans', 'rapport', 'fut', 'présenté', 'gouverne', 'ment', 'proposa', 'pour', 'faire', 'premier', 'pas', 'tablir', 'travers', 'sahara', 'ligne', 'chemin', 'fer', 'permettant', 'atteindre', 'niger', 'par', 'gérie']",dans rapport fut présenté gouverne ment proposa pour faire premier pas tablir travers sahara ligne chemin fer permettant atteindre niger par gérie,2,par / dans / leur
77,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['gouvernement', 'nomma', 'commis', 'sion', 'extraparlementaire', 'pour', 'étude', 'questions', 'relatives', 'chemin', 'fer', 'transsaharien']",gouvernement nomma commis sion extraparlementaire pour étude questions relatives chemin fer transsaharien,0,pour / dans / ces
78,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['cette', 'commission', 'proposa', 'même', 'temps', 'création', 'chemin', 'fer', 'reliant', 'algérie', 'niger', 'cen', 'tral', 'celle', 'seconde', 'ligne', 'reliant', 'haut', 'niger', 'sénégal']",cette commission proposa même temps création chemin fer reliant algérie niger cen tral celle seconde ligne reliant haut niger sénégal,3,dans / plus / soudan
79,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['dans', 'tous', 'ces', 'projets', 'construction', 'ligne', 'chemin', 'fer', 'kilomètres', 'minimum', 'était', 'conséquence', 'obligatoire', 'notre', 'dessein', 'pénétration', 'dans', 'intérieur', 'afrique']",dans tous ces projets construction ligne chemin fer kilomètres minimum était conséquence obligatoire notre dessein pénétration dans intérieur afrique,0,pour / dans / ces
80,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['idée', 'pas', 'disons', 'mérite', 'nou', 'veauté']",idée pas disons mérite nou veauté,0,pour / dans / ces
81,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['effet', 'déjà', 'illustre', 'explo', 'rateur', 'raffenel', 'exposé', 'avec', 'foi', 'ardeur', 'remarquables', 'plan', 'pénétration', 'dans', 'ces', 'belles', 'vastes', 'contrées', 'écrivait', 'sénégal', 'baigne', 'dans', 'haut', 'son', 'cours']",effet déjà illustre explo rateur raffenel exposé avec foi ardeur remarquables plan pénétration dans ces belles vastes contrées écrivait sénégal baigne dans haut son cours,3,dans / plus / soudan
82,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['ratfenel', 'large', 'vaste', 'conçoit', 'disait', 'plan', 'occupation', 'seul', 'crois', 'sincèrement', 'puisse', 'fait', 'dans', 'haut', 'sénégal', 'faut', 'sortirentièrement', 'ornière', 'habituelle', 'demi', 'mesures', 'tâtonnement']",ratfenel large vaste conçoit disait plan occupation seul crois sincèrement puisse fait dans haut sénégal faut sortirentièrement ornière habituelle demi mesures tâtonnement,3,dans / plus / soudan
83,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['veux', 'pas', 'dire', 'faille', 'couvrir', 'instantanément', 'afrique', 'forêt', 'blockhaus', 'comptoirs', 'vou', 'drais', 'premier', 'ces', 'établissements', 'éle', 'ver', 'fût', 'comme', 'premier', 'terme', 'grand', 'système', 'occupation', 'indéfinie', 'immense', 'progression', 'dernier', 'pourrait', 'bien', 'jour', 'belles', 'riantes', 'vallées', 'atlas']",veux pas dire faille couvrir instantanément afrique forêt blockhaus comptoirs vou drais premier ces établissements éle ver fût comme premier terme grand système occupation indéfinie immense progression dernier pourrait bien jour belles riantes vallées atlas,0,pour / dans / ces
84,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['afrique', 'occident', 'afrique', 'nord', 'flottent', 'drapeaux', 'france', 'doivent', 'jour', 'lier', 'autre', 'donner', 'mutuel', 'appui', 'pour', 'répandre', 'travers', 'ces', 'mêmes', 'contrées', 'bienfaits', 'civilisation', 'plus', 'douce']",afrique occident afrique nord flottent drapeaux france doivent jour lier autre donner mutuel appui pour répandre travers ces mêmes contrées bienfaits civilisation plus douce,0,pour / dans / ces
85,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['voilà', 'bien', 'exposé', 'projet', 'pénétration', 'illimitée', 'indéfinie', 'dans', 'afrique', 'aussi', 'origine', 'projet', 'chemin', 'fer', 'transsaharien', 'projet', 'exécution', 'entraînerait', 'pour', 'pays', 'sacri', 'ficesconsidérables', 'sans', 'cesse', 'renouvelés', 'hommes', 'argent', 'lancerait', 'dans', 'voie', 'sans', 'issue', 'mettrait', 'sans', 'cesse', 'présence', 'redou', 'table', 'inconnu']",voilà bien exposé projet pénétration illimitée indéfinie dans afrique aussi origine projet chemin fer transsaharien projet exécution entraînerait pour pays sacri ficesconsidérables sans cesse renouvelés hommes argent lancerait dans voie sans issue mettrait sans cesse présence redou table inconnu,0,pour / dans / ces
86,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['pendant', 'temps', 'sénégal', 'mouvement', 'avant', 'dessinait', 'poste', 'était', 'con', 'struit', 'bafoulahé', 'première', 'étape', 'marche', 'vers', 'niger']",pendant temps sénégal mouvement avant dessinait poste était con struit bafoulahé première étape marche vers niger,0,pour / dans / ces
87,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['février', 'année', 'suivante', 'ministre', 'marine', 'appuyant', 'sur', 'conclusions', 'rap', 'port', 'commission', 'demandait', 'aux', 'chambres', 'décider', 'établissement', 'voie', 'ferrée', 'relierait', 'côte', 'niger', 'serait', 'composée', 'trois', 'tronçons', 'formant', 'longueur', 'totale', 'viron', 'kilomètres']",février année suivante ministre marine appuyant sur conclusions rap port commission demandait aux chambres décider établissement voie ferrée relierait côte niger serait composée trois tronçons formant longueur totale viron kilomètres,4,sur / rive / pour
88,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['dépense', 'était', 'évaluée', 'millions', 'août', 'crédit', 'supplémentaire', 'premier', 'tronçon', 'longueur', 'kilomètres', 'aujourd', 'hui', 'construit', 'chemin', 'fer', 'bas', 'sénégal', 'relie', 'saint', 'louis', 'dakar']",dépense était évaluée millions août crédit supplémentaire premier tronçon longueur kilomètres aujourd hui construit chemin fer bas sénégal relie saint louis dakar,0,pour / dans / ces
89,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['deuxième', 'tronçon', 'devait', 'relier', 'pal', 'stations', 'chemin', 'fer', 'médine', 'poste', 'haut', 'sénégal', 'lon', 'gueur', 'kilomètres']",deuxième tronçon devait relier pal stations chemin fer médine poste haut sénégal lon gueur kilomètres,0,pour / dans / ces
90,Campagne_dans_le_Haut-Sénégal_et_[...]Frey_Henri_bpt6k6550198v.txt,"['troisième', 'tronçon', 'celui', 'haut', 'sénégal', 'lon', 'gueur', 'kilomètres', 'environ']",troisième tronçon celui haut sénégal lon gueur kilomètres environ,3,dans / plus / soudan
